Country,State,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,CLTV,LongTermCustomer,ServicesCount,AvgRevenue
United States,California,Point Arena,95468,38.911299,-123.609588,Female,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,No,0,3109,1,0,22.865000000000002
United States,California,Potter Valley,95469,39.408634,-123.045516,Female,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,No,0,4188,0,0,20.525000000000002
United States,California,Rio Nido,95471,38.522328,-122.97932,Female,No,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,5560.0,No,0,4732,1,5,80.57971014492753
United States,California,Sebastopol,95472,38.398815,-122.861923,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633.0,No,0,2269,0,2,85.94736842105263
United States,California,Ukiah,95482,39.134075,-123.23422,Male,No,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.25,969.85,No,0,2277,0,1,51.044736842105266
United States,California,Upper Lake,95485,39.220368,-122.907693,Female,No,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,No,0,4298,1,1,49.257547169811325
United States,California,Westport,95488,39.724433,-123.767578,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,115.85,6567.9,No,0,4937,1,6,115.22631578947367
United States,California,Willits,95490,39.492046,-123.375818,Male,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,4747.85,No,0,2183,1,4,103.21413043478262
United States,California,Windsor,95492,38.527297,-122.810044,Female,No,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.1,1759.55,No,0,6466,1,0,25.875735294117646
United States,California,Witter Springs,95493,39.222323,-122.985488,Male,No,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,No,0,3610,0,2,25.275
United States,California,Yorkville,95494,38.888351,-123.239647,Male,Yes,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,No,0,4574,1,4,98.42651515151515
United States,California,The Sea Ranch,95497,38.696659,-123.436861,Male,No,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.25,4234.15,No,0,6438,1,3,66.15859375
United States,California,Eureka,95501,40.796621,-124.15428,Female,No,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,300.7,No,0,5409,0,0,25.058333333333334
United States,California,Eureka,95503,40.737431,-124.108897,Male,No,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.55,59.55,No,0,5824,0,2,29.775
United States,California,Alderpoint,95511,40.166028,-123.584144,Male,No,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.35,No,0,6483,1,3,77.20267857142858
United States,California,Blocksburg,95514,40.309088,-123.668201,Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,1466.1,No,0,2499,1,1,56.388461538461534
United States,California,Arcata,95521,40.839958,-124.003757,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.15,1776.45,No,0,5613,1,0,24.334931506849315
United States,California,Bayside,95524,40.825486,-124.049485,Female,No,No,Yes,65,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,0,5712,1,3,44.45378787878788
United States,California,Bridgeville,95526,40.372532,-123.525626,Male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,No,0,4954,0,0,18.04375
United States,California,Burnt Ranch,95527,40.854512,-123.450097,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),64.75,4804.75,No,0,4675,1,3,65.81849315068493
United States,California,Carlotta,95528,40.497283,-123.93037,Male,No,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,No,0,5763,0,1,51.14545454545455
United States,California,Crescent City,95531,41.701223,-124.003393,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,39.85,No,0,2107,0,0,13.283333333333333
United States,California,Ferndale,95536,40.4785,-124.301372,Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,No,0,2757,0,3,84.47999999999999
United States,California,Fortuna,95540,40.584991,-124.121504,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.8,8332.15,No,0,5130,1,6,114.1390410958904
United States,California,Garberville,95542,40.057784,-123.679461,Female,No,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,No,0,3672,0,1,44.94285714285714
United States,California,Gasquet,95543,41.867908,-123.794144,Male,No,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.8,4331.4,No,0,6339,1,2,81.72452830188679
United States,California,Honeydew,95545,40.342928,-124.063329,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.35,6382.0,No,0,6132,1,3,91.17142857142858
United States,California,Hydesville,95547,40.557314,-124.081662,Female,Yes,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,No,0,4899,0,1,66.68333333333334
United States,California,Klamath,95548,41.572813,-124.035011,Female,Yes,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,No,0,4438,1,2,86.54375
United States,California,Kneeland,95549,40.664483,-123.865325,Male,No,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,No,0,5680,1,6,115.56557377049181
United States,California,Korbel,95550,40.7666,-123.80458,Female,No,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.2,690.5,No,0,4474,0,2,53.11538461538461
United States,California,Loleta,95551,40.665952,-124.240051,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,No,0,5917,0,0,19.95
United States,California,Mad River,95552,40.390301,-123.412327,Male,No,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,No,0,4709,0,3,62.06739130434782
United States,California,Orick,95555,41.336354,-124.044354,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1709.15,No,0,4755,1,0,23.413013698630138
United States,California,Orleans,95556,41.269521,-123.546958,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.75,53.15,No,0,5355,0,0,17.716666666666665
United States,California,Petrolia,95558,40.274302,-124.210902,Female,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,777.35,No,0,3556,1,0,18.959756097560977
United States,California,Phillipsville,95559,40.184094,-123.745487,Male,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,860.85,No,0,3743,1,0,19.13
United States,California,Redway,95560,40.142256,-123.852927,Male,Yes,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,No,0,5247,1,4,69.61250000000001
United States,California,Salyer,95563,40.89866,-123.539754,Male,Yes,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,No,0,4030,1,2,89.04074074074073
United States,California,Scotia,95565,40.440636,-124.098739,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,0,5092,0,0,12.2
United States,California,Somes Bar,95568,41.444606,-123.471895,Male,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,209.9,No,0,2562,0,2,52.475
United States,California,Redcrest,95569,40.363446,-123.835041,Male,No,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,No,0,5530,0,1,43.625
United States,California,Weott,95571,40.310119,-123.909449,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,0,4056,0,0,35.35
United States,California,Willow Creek,95573,40.949012,-123.655847,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35,No,0,2776,0,0,31.07
United States,California,Leggett,95585,39.873371,-123.741474,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,No,0,2980,0,0,48.0
United States,California,Piercy,95587,39.955587,-123.681175,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875.0,No,0,5758,1,5,107.87671232876713
United States,California,Whitethorn,95589,40.053159,-123.995867,Female,No,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,911.6,No,0,5359,1,0,23.989473684210527
United States,California,Amador City,95601,38.431407,-120.8421,Female,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.65,478.1,No,0,5916,0,0,19.920833333333334
United States,California,Auburn,95603,38.912881,-121.082766,Female,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.05,761.85,No,0,5091,1,0,17.717441860465115
United States,California,West Sacramento,95605,38.592745,-121.540036,Female,No,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,No,0,2830,1,3,69.18030303030302
United States,California,Brooks,95606,38.809804,-122.241383,Female,No,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,No,0,4479,0,0,70.22173913043478
United States,California,Capay,95607,38.681651,-122.130569,Male,No,Yes,No,42,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,1097.15,No,0,4959,1,0,25.51511627906977
United States,California,Carmichael,95608,38.626128,-121.328011,Female,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,No,0,4909,0,0,41.03333333333333
United States,California,Citrus Heights,95610,38.69508,-121.271616,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.3,6725.3,No,0,4997,1,4,101.89848484848486
United States,California,Cool,95614,38.880622,-120.973865,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,No,0,5650,1,6,88.63661971830986
United States,California,Courtland,95615,38.311609,-121.554034,Male,No,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.15,432.5,No,0,2722,0,0,18.804347826086957
United States,California,Diamond Springs,95619,38.683605,-120.811852,Female,No,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,No,0,6314,1,2,35.80073529411764
United States,California,Dixon,95620,38.392821,-121.799917,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,532.1,No,0,2159,1,0,20.465384615384615
United States,California,Citrus Heights,95621,38.69549,-121.307864,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,375.25,No,0,4137,0,0,17.86904761904762
United States,California,El Dorado,95623,38.63153,-120.842609,Female,No,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,No,0,5056,0,2,41.983333333333334
United States,California,Elk Grove,95624,38.434138,-121.30587,Male,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,1042.65,No,0,6097,1,0,20.05096153846154
United States,California,Elmira,95625,38.349195,-121.902943,Female,No,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,No,0,4829,1,2,34.473404255319146
United States,California,Esparto,95627,38.834469,-122.127193,Male,No,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.0,659.35,No,0,5611,0,0,47.096428571428575
United States,California,Fiddletown,95629,38.513484,-120.704613,Male,No,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,No,0,3386,1,1,47.62222222222222
United States,California,Foresthill,95631,39.031876,-120.811141,Male,No,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,377.55,No,0,5188,0,0,18.8775
United States,California,Georgetown,95634,38.9386,-120.785514,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,No,0,6114,1,5,82.99931506849315
United States,California,Greenwood,95635,38.921333,-120.897718,Male,Yes,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,No,0,2812,0,2,50.78421052631579
United States,California,Herald,95638,38.313447,-121.123886,Male,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,2322.85,No,0,3192,0,2,92.914
United States,California,Ione,95640,38.33788,-120.954202,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,No,0,5119,1,5,103.28297872340426
United States,California,Isleton,95641,38.154823,-121.601358,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,No,0,5294,1,5,106.1472602739726
United States,California,Knights Landing,95645,38.875508,-121.765866,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.85,6470.1,No,0,5129,1,2,91.1281690140845
United States,California,Kirkwood,95646,38.631489,-120.015167,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.9,57.4,No,0,2822,0,0,19.133333333333333
United States,California,Lincoln,95648,38.922812,-121.312005,Male,No,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,No,0,3282,1,3,63.11875
United States,California,Lotus,95651,38.815515,-120.916997,Female,No,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,No,0,3337,0,4,89.57058823529412
United States,California,Madison,95653,38.674276,-121.961866,Male,No,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1334.5,No,0,5662,1,0,25.17924528301887
United States,California,Mather,95655,38.549822,-121.266725,Male,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,252.0,No,0,2928,0,0,18.0
United States,California,Newcastle,95658,38.883224,-121.15918,Female,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.75,700.45,No,0,4261,1,0,19.456944444444446
United States,California,Nicolaus,95659,38.788898,-121.608624,Female,No,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.8,5655.45,No,0,5470,1,3,94.2575
United States,California,North Highlands,95660,38.671295,-121.388251,Male,No,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,No,0,5943,1,3,92.42945205479452
United States,California,Orangevale,95662,38.689174,-121.218435,Female,No,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),106.65,5174.35,No,0,5948,1,5,103.48700000000001
United States,California,Penryn,95663,38.859093,-121.182872,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,105.6,No,0,2245,0,0,35.199999999999996
